RR034B_308_NODE_75_length_800_cov_2.969128	18	33.962	53	3.82e-04	37.0	0	YP_009924421	|nsp14 [Rabbit coronavirus HKU14]
RR034B_352_NODE_278_length_355_cov_1.680000	75	64.655	116	2.97e-52	171	0	YP_001552234	|orf1ab polyprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_278_length_355_cov_1.680000	74	63.793	116	4.01e-52	171	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_352_NODE_278_length_355_cov_1.680000	72	62.069	116	7.90e-52	170	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_352_NODE_278_length_355_cov_1.680000	74	63.793	116	1.07e-51	170	0	YP_009199608	|ORF1ab polyprotein [BtMr-AlphaCoV/SAX2011]
RR034B_352_NODE_278_length_355_cov_1.680000	75	64.103	117	1.15e-51	170	0	YP_009201729	|ORF1ab polyprotein [BtNv-AlphaCoV/SC2013]
RR034B_352_NODE_278_length_355_cov_1.680000	75	64.103	117	2.68e-51	169	0	YP_009755889	|ORF1ab polyprotein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_352_NODE_281_length_354_cov_1.377926	17	32.692	52	5.05e-05	36.6	0	YP_009824971	|N protein [NL63-related bat coronavirus]
RR034B_352_NODE_281_length_354_cov_1.377926	17	36.170	47	1.44e-04	35.4	0	YP_009755894	|nucleocapsid protein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_352_NODE_281_length_354_cov_1.377926	15	48.387	31	2.03e-04	35.0	0	YP_009336487	|nucleocapsid protein [Lucheng Rn rat coronavirus]
RR034B_352_NODE_281_length_354_cov_1.377926	24	34.286	70	6.99e-04	33.5	0	YP_009201734	|nucleocapsid protein [BtNv-AlphaCoV/SC2013]
RR034B_352_NODE_290_length_348_cov_1.242321	25	33.784	74	9.91e-05	35.8	0	YP_009336484	|spike glycoprotein [Lucheng Rn rat coronavirus]
RR034B_352_NODE_353_length_315_cov_1.230769	92	88.462	104	1.75e-67	208	0	YP_009924394	|nsp13 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_353_length_315_cov_1.230769	79	76.699	103	6.95e-58	183	0	YP_009944321	|nsp13 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_353_length_315_cov_1.230769	77	74.038	104	2.90e-56	179	0	YP_009944350	|nsp13 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_353_length_315_cov_1.230769	76	73.077	104	1.52e-55	177	0	YP_009944303	|nsp13 [Betacoronavirus England 1]
RR034B_352_NODE_353_length_315_cov_1.230769	70	67.961	103	9.38e-51	164	0	YP_009924420	|nsp13 [Rabbit coronavirus HKU14]
RR034B_352_NODE_353_length_315_cov_1.230769	68	65.385	104	2.23e-49	160	0	YP_009924379	|nsp13 [Rat coronavirus Parker]
RR034B_352_NODE_353_length_315_cov_1.230769	67	65.686	102	2.88e-47	156	0	YP_009199608	|ORF1ab polyprotein [BtMr-AlphaCoV/SAX2011]
RR034B_352_NODE_353_length_315_cov_1.230769	66	64.078	103	3.57e-47	156	0	YP_009200734	|ORF1ab polyprotein [BtRf-AlphaCoV/YN2012]
RR034B_352_NODE_353_length_315_cov_1.230769	66	64.078	103	3.61e-47	156	0	YP_001552234	|orf1ab polyprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_353_length_315_cov_1.230769	65	63.107	103	1.32e-46	154	0	YP_004070193	|polyprotein ab [Feline infectious peritonitis virus]
RR034B_352_NODE_383_length_298_cov_0.872428	71	81.609	87	8.28e-47	155	0	YP_009924393	|nsp12 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_383_length_298_cov_0.872428	47	54.023	87	8.70e-27	98.2	0	YP_009924378	|nsp12 [Rat coronavirus Parker]
RR034B_352_NODE_383_length_298_cov_0.872428	48	53.933	89	1.22e-26	97.4	0	YP_009944320	|nsp12 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_383_length_298_cov_0.872428	48	53.933	89	2.21e-26	97.1	0	YP_009944302	|nsp12 [Betacoronavirus England 1]
RR034B_352_NODE_383_length_298_cov_0.872428	46	52.874	87	3.49e-26	96.3	0	YP_009924419	|nsp12 [Rabbit coronavirus HKU14]
RR034B_352_NODE_383_length_298_cov_0.872428	46	51.685	89	3.57e-25	93.6	0	YP_009944349	|nsp12 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_383_length_298_cov_0.872428	38	44.706	85	4.49e-19	76.3	0	YP_009389424	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_383_length_298_cov_0.872428	38	44.706	85	4.49e-19	76.3	0	YP_009824973	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_383_length_298_cov_0.872428	44	50.000	88	6.79e-18	72.8	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_352_NODE_383_length_298_cov_0.872428	45	51.136	88	1.13e-17	72.0	0	YP_009199241	|replicase polyprotein 1b, partial [Swine enteric coronavirus]
RR034B_352_NODE_419_length_282_cov_1.273128	79	84.946	93	1.32e-51	168	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_419_length_282_cov_1.273128	57	82.609	69	1.91e-40	125	0	YP_009924391	|nsp9 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_419_length_282_cov_1.273128	59	64.130	92	2.22e-37	127	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_352_NODE_419_length_282_cov_1.273128	59	63.441	93	3.54e-35	121	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_352_NODE_419_length_282_cov_1.273128	58	62.366	93	1.03e-33	117	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_352_NODE_419_length_282_cov_1.273128	56	60.215	93	5.58e-33	115	0	YP_009944268	|ORF1a polyprotein [Human coronavirus HKU1]
RR034B_352_NODE_419_length_282_cov_1.273128	54	58.065	93	1.10e-31	111	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_352_NODE_419_length_282_cov_1.273128	50	58.140	86	6.03e-31	109	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_419_length_282_cov_1.273128	52	60.465	86	3.31e-30	107	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_419_length_282_cov_1.273128	50	58.140	86	1.45e-29	105	0	YP_001351683	|ORF1 [Scotophilus bat coronavirus 512]
RR034B_352_NODE_423_length_280_cov_1.213333	62	66.667	93	2.69e-29	102	0	YP_009924396	|nsp15 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_423_length_280_cov_1.213333	37	39.362	94	1.23e-13	60.1	0	YP_009944352	|nsp15 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_423_length_280_cov_1.213333	41	43.617	94	4.50e-13	58.5	0	YP_009944305	|nsp15 [Betacoronavirus England 1]
RR034B_352_NODE_423_length_280_cov_1.213333	39	41.935	93	6.90e-13	58.2	0	YP_009924381	|nsp15 [Rat coronavirus Parker]
RR034B_352_NODE_423_length_280_cov_1.213333	41	44.086	93	1.22e-11	54.7	0	YP_009924422	|nsp15 [Rabbit coronavirus HKU14]
RR034B_352_NODE_423_length_280_cov_1.213333	35	37.234	94	2.05e-11	53.9	0	YP_009944323	|nsp15 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_423_length_280_cov_1.213333	21	55.263	38	1.17e-10	52.0	0	YP_009389424	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_423_length_280_cov_1.213333	21	55.263	38	2.03e-10	51.2	0	YP_009824973	|ORF1ab polyprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_423_length_280_cov_1.213333	22	57.895	38	4.30e-10	50.4	0	YP_001718610	|ORF1ab polyprotein [Miniopterus bat coronavirus HKU8]
RR034B_352_NODE_423_length_280_cov_1.213333	20	52.632	38	1.33e-08	45.8	0	YP_009380520	|orf1b polyprotein, partial [Coronavirus AcCoV-JC34]
RR034B_352_NODE_451_length_270_cov_1.269767	36	40.000	90	1.25e-18	72.4	0	YP_009201733	|membrane glycoprotein [BtNv-AlphaCoV/SC2013]
RR034B_352_NODE_451_length_270_cov_1.269767	35	38.889	90	3.30e-17	68.9	0	YP_009755893	|membrane protein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_352_NODE_451_length_270_cov_1.269767	36	40.000	90	6.62e-17	68.2	0	YP_001718608	|membrane protein [Bat coronavirus 1A]
RR034B_352_NODE_451_length_270_cov_1.269767	34	37.778	90	7.12e-17	67.8	0	YP_009389427	|membrane protein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_451_length_270_cov_1.269767	34	37.778	90	7.42e-17	67.8	0	YP_009824976	|membrane protein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_451_length_270_cov_1.269767	36	40.000	90	9.06e-17	67.8	0	YP_006908645	|membrane protein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_451_length_270_cov_1.269767	37	41.111	90	1.14e-15	64.7	0	YP_001351687	|matrix protein [Scotophilus bat coronavirus 512]
RR034B_352_NODE_451_length_270_cov_1.269767	34	38.202	89	3.43e-15	63.5	0	YP_009199793	|membrane glycoprotein [BtRf-AlphaCoV/HuB2013]
RR034B_352_NODE_451_length_270_cov_1.269767	32	35.556	90	4.50e-15	63.2	0	YP_001718615	|membrane protein [Miniopterus bat coronavirus HKU8]
RR034B_352_NODE_451_length_270_cov_1.269767	34	38.636	88	6.41e-15	62.8	0	YP_009336486	|membrane protein [Lucheng Rn rat coronavirus]
RR034B_352_NODE_493_length_265_cov_2.333333	28	32.184	87	8.69e-12	54.7	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_493_length_265_cov_2.333333	28	32.184	87	1.04e-11	54.7	0	YP_009924384	|nsp2 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_543_length_260_cov_0.887805	31	36.471	85	3.30e-07	41.6	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_543_length_260_cov_0.887805	31	36.471	85	1.55e-06	39.7	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_553_length_258_cov_1.241379	24	31.169	77	3.72e-10	50.1	0	YP_009200735	|spike glycoprotein [BtRf-AlphaCoV/YN2012]
RR034B_352_NODE_553_length_258_cov_1.241379	28	32.941	85	2.18e-08	45.1	0	YP_009199242	|spike protein [Swine enteric coronavirus]
RR034B_352_NODE_553_length_258_cov_1.241379	24	29.630	81	3.06e-08	44.7	0	YP_009389425	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_553_length_258_cov_1.241379	24	29.630	81	3.68e-08	44.3	0	YP_009824974	|spike glycoprotein [Wencheng Sm shrew coronavirus]
RR034B_352_NODE_553_length_258_cov_1.241379	27	31.765	85	3.82e-08	44.3	0	NP_598310	|spike protein [Porcine epidemic diarrhea virus]
RR034B_352_NODE_553_length_258_cov_1.241379	23	29.870	77	4.99e-08	43.9	0	YP_001552236	|spike glycoprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_553_length_258_cov_1.241379	16	40.000	40	1.26e-07	42.7	0	YP_006908642	|spike glycoprotein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_553_length_258_cov_1.241379	26	30.588	85	2.02e-07	42.4	0	YP_009194639	|spike protein [Camel alphacoronavirus]
RR034B_352_NODE_553_length_258_cov_1.241379	16	44.444	36	3.93e-07	41.6	0	YP_009380521	|spike protein [Coronavirus AcCoV-JC34]
RR034B_352_NODE_553_length_258_cov_1.241379	21	28.000	75	4.87e-07	41.2	0	YP_009336484	|spike glycoprotein [Lucheng Rn rat coronavirus]
RR034B_352_NODE_558_length_258_cov_0.832512	47	55.294	85	6.00e-29	103	0	YP_009924386	|nsp4 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_558_length_258_cov_0.832512	47	55.294	85	7.33e-29	103	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_558_length_258_cov_0.832512	39	46.429	84	9.71e-23	85.9	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_352_NODE_558_length_258_cov_0.832512	39	46.429	84	1.97e-22	84.7	0	YP_009924322	|nsp4 [Human coronavirus OC43]
RR034B_352_NODE_558_length_258_cov_0.832512	38	45.238	84	2.08e-22	84.7	0	YP_009944268	|ORF1a polyprotein [Human coronavirus HKU1]
RR034B_352_NODE_558_length_258_cov_0.832512	38	45.238	84	2.86e-22	84.3	0	YP_009944272	|nsp4 (TM2) [Human coronavirus HKU1]
RR034B_352_NODE_558_length_258_cov_0.832512	39	46.429	84	1.94e-21	82.0	0	YP_009924371	|nsp4 [Rat coronavirus Parker]
RR034B_352_NODE_558_length_258_cov_0.832512	39	46.429	84	1.94e-21	82.0	0	YP_009924360	|nsp4 [Rat coronavirus Parker]
RR034B_352_NODE_558_length_258_cov_0.832512	38	45.238	84	2.23e-21	82.0	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_352_NODE_558_length_258_cov_0.832512	38	45.238	84	3.70e-21	81.3	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_352_NODE_793_length_230_cov_1.040000	42	55.263	76	1.73e-24	90.5	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_793_length_230_cov_1.040000	42	55.263	76	1.26e-23	87.8	0	YP_009924384	|nsp2 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_845_length_226_cov_1.409357	66	88.000	75	1.18e-44	146	0	YP_009924394	|nsp13 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_845_length_226_cov_1.409357	54	72.000	75	9.00e-37	124	0	YP_009944303	|nsp13 [Betacoronavirus England 1]
RR034B_352_NODE_845_length_226_cov_1.409357	53	70.667	75	3.43e-36	123	0	YP_009944321	|nsp13 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_845_length_226_cov_1.409357	53	70.667	75	7.04e-36	122	0	YP_009944350	|nsp13 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_845_length_226_cov_1.409357	46	61.333	75	5.50e-30	105	0	YP_009924420	|nsp13 [Rabbit coronavirus HKU14]
RR034B_352_NODE_845_length_226_cov_1.409357	45	60.000	75	1.02e-29	105	0	YP_009924379	|nsp13 [Rat coronavirus Parker]
RR034B_352_NODE_845_length_226_cov_1.409357	47	61.842	76	2.34e-29	103	0	YP_008439223	|nsp13 [Bat coronavirus CDPHE15/USA/2006]
RR034B_352_NODE_845_length_226_cov_1.409357	47	61.842	76	7.39e-29	102	0	YP_008439200	|replicase polyprotein 1ab [Bat coronavirus CDPHE15/USA/2006]
RR034B_352_NODE_845_length_226_cov_1.409357	44	57.895	76	2.70e-27	98.2	0	YP_006908641	|orf1ab polyprotein [Rousettus bat coronavirus HKU10]
RR034B_352_NODE_845_length_226_cov_1.409357	46	60.526	76	5.18e-27	97.4	0	YP_009328933	|ORF1ab protein [NL63-related bat coronavirus]
RR034B_352_NODE_854_length_226_cov_1.064327	37	50.685	73	7.45e-23	85.5	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_854_length_226_cov_1.064327	37	50.685	73	9.26e-23	85.5	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_876_length_224_cov_2.153846	40	54.054	74	5.28e-22	83.2	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_876_length_224_cov_2.153846	40	54.054	74	1.61e-21	81.6	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	2.26e-09	47.4	0	YP_009944308	|ORF1a polyprotein [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	3.77e-09	46.6	0	YP_009944327	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	3.77e-09	46.6	0	YP_009944312	|nsp3 [Tylonycteris bat coronavirus HKU4]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	3.07e-08	44.3	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	3.07e-08	44.3	0	YP_009944341	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_876_length_224_cov_2.153846	21	33.871	62	5.36e-08	43.5	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_352_NODE_1051_length_209_cov_1.006494	64	92.754	69	1.11e-42	140	0	YP_009924394	|nsp13 [Rousettus bat coronavirus HKU9]
RR034B_352_NODE_1051_length_209_cov_1.006494	58	84.058	69	3.86e-37	125	0	YP_004070193	|polyprotein ab [Feline infectious peritonitis virus]
RR034B_352_NODE_1051_length_209_cov_1.006494	57	82.609	69	4.78e-37	125	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_352_NODE_1051_length_209_cov_1.006494	58	84.058	69	2.54e-36	123	0	YP_001552234	|orf1ab polyprotein [Rhinolophus bat coronavirus HKU2]
RR034B_352_NODE_1051_length_209_cov_1.006494	58	84.058	69	2.91e-36	123	0	YP_009200734	|ORF1ab polyprotein [BtRf-AlphaCoV/YN2012]
RR034B_352_NODE_1051_length_209_cov_1.006494	55	79.710	69	4.64e-36	122	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_352_NODE_1051_length_209_cov_1.006494	56	81.159	69	4.16e-35	119	0	NP_839966	|putative coronavirus nsp10 (MB, NTPase/HEL) [Porcine epidemic diarrhea virus]
RR034B_352_NODE_1051_length_209_cov_1.006494	57	82.609	69	4.59e-35	120	0	YP_009199241	|replicase polyprotein 1b, partial [Swine enteric coronavirus]
RR034B_352_NODE_1051_length_209_cov_1.006494	56	81.159	69	4.63e-35	120	0	YP_009380520	|orf1b polyprotein, partial [Coronavirus AcCoV-JC34]
RR034B_352_NODE_1051_length_209_cov_1.006494	56	81.159	69	4.83e-35	120	0	YP_009824965	|ORF1ab protein [NL63-related bat coronavirus]
RR034B_353_NODE_2641_length_209_cov_2.058442	19	50.000	38	2.75e-04	32.7	0	YP_009824966	|ORF1a protein [NL63-related bat coronavirus]
RR034B_353_NODE_2641_length_209_cov_2.058442	19	50.000	38	2.75e-04	32.7	0	YP_009824965	|ORF1ab protein [NL63-related bat coronavirus]
RR034B_354_NODE_1362_length_226_cov_1.561404	16	34.783	46	4.14e-04	32.3	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_354_NODE_1362_length_226_cov_1.561404	16	34.783	46	8.66e-04	31.6	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_354_NODE_1380_length_225_cov_1.352941	16	34.783	46	7.77e-04	31.6	0	YP_009200734	|ORF1ab polyprotein [BtRf-AlphaCoV/YN2012]
RR034B_356_NODE_1038_length_271_cov_1.138889	21	36.842	57	1.09e-04	34.7	0	YP_006908641	|orf1ab polyprotein [Rousettus bat coronavirus HKU10]
RR034B_356_NODE_2008_length_233_cov_3.028090	17	36.957	46	4.37e-04	32.3	0	YP_008439222	|nsp12 [Bat coronavirus CDPHE15/USA/2006]
RR034B_356_NODE_2008_length_233_cov_3.028090	17	36.957	46	4.50e-04	32.3	0	YP_008439200	|replicase polyprotein 1ab [Bat coronavirus CDPHE15/USA/2006]
RR034B_358_NODE_313_length_268_cov_1.938967	22	32.836	67	2.41e-06	39.3	0	YP_009328935	|S protein [NL63-related bat coronavirus]
RR034B_358_NODE_313_length_268_cov_1.938967	23	36.508	63	1.11e-05	37.4	0	NP_598310	|spike protein [Porcine epidemic diarrhea virus]
RR034B_358_NODE_313_length_268_cov_1.938967	22	34.921	63	4.53e-05	35.8	0	YP_009199242	|spike protein [Swine enteric coronavirus]
RR034B_358_NODE_313_length_268_cov_1.938967	21	31.343	67	7.40e-05	35.0	0	YP_009019182	|spike protein [Mink coronavirus strain WD1127]
RR034B_358_NODE_313_length_268_cov_1.938967	25	30.488	82	1.10e-04	34.7	0	YP_003767	|Spike protein [Human coronavirus NL63]
RR034B_358_NODE_313_length_268_cov_1.938967	27	36.986	73	1.16e-04	34.7	0	YP_009824967	|S protein [NL63-related bat coronavirus]
RR034B_358_NODE_313_length_268_cov_1.938967	19	33.929	56	3.15e-04	33.5	0	YP_009256197	|spike protein [Ferret coronavirus]
RR034B_358_NODE_313_length_268_cov_1.938967	23	38.333	60	3.68e-04	33.1	0	YP_009755890	|spike protein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_361_NODE_3992_length_218_cov_1.116564	24	31.579	76	7.59e-04	31.6	0	YP_009199789	|ORF1ab polyprotein [BtRf-AlphaCoV/HuB2013]
RR034B_361_NODE_4162_length_215_cov_1.137500	17	34.000	50	7.50e-04	31.6	0	YP_009199240	|replicase polyprotein 1a [Swine enteric coronavirus]
RR034B_364_NODE_868_length_422_cov_2.297003	16	40.000	40	7.50e-04	33.9	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_364_NODE_868_length_422_cov_2.297003	16	40.000	40	8.26e-04	33.9	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_364_NODE_4025_length_225_cov_1.070588	23	44.231	52	1.21e-06	39.7	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_364_NODE_4025_length_225_cov_1.070588	23	46.000	50	6.27e-06	37.7	0	YP_009944271	|nsp3 [Human coronavirus HKU1]
RR034B_364_NODE_4025_length_225_cov_1.070588	23	46.000	50	6.32e-06	37.7	0	YP_009944268	|ORF1a polyprotein [Human coronavirus HKU1]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	47.500	40	5.50e-05	35.0	0	YP_009944256	|nsp3 [Rabbit coronavirus HKU14]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	47.500	40	5.50e-05	35.0	0	YP_009924411	|nsp3 [Rabbit coronavirus HKU14]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	47.500	40	5.55e-05	35.0	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	50.000	38	9.45e-05	34.3	0	YP_009755889	|ORF1ab polyprotein [Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	39.583	48	1.99e-04	33.5	0	YP_009944337	|ORF1a polyprotein [Pipistrellus bat coronavirus HKU5]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	39.583	48	2.20e-04	33.1	0	YP_009944356	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_364_NODE_4025_length_225_cov_1.070588	19	39.583	48	2.20e-04	33.1	0	YP_009944341	|nsp3 [Pipistrellus bat coronavirus HKU5]
RR034B_364_NODE_4361_length_218_cov_1.116564	19	32.203	59	7.81e-04	31.6	0	YP_009336483	|orf1ab polyprotein [Lucheng Rn rat coronavirus]
RR034B_364_NODE_4754_length_210_cov_1.174194	12	46.154	26	8.82e-04	31.2	0	NP_839958	|putative coronavirus nsp1 [Porcine epidemic diarrhea virus]
RR034B_364_NODE_4754_length_210_cov_1.174194	12	46.154	26	8.91e-04	31.2	0	NP_598309	|Pol1 [Porcine epidemic diarrhea virus]
RR034B_364_NODE_4850_length_208_cov_1.189542	16	55.172	29	5.15e-04	30.8	0	NP_839961	|putative coronavirus nsp4 [Porcine epidemic diarrhea virus]
RR034B_365_NODE_2220_length_226_cov_1.064327	34	47.222	72	4.54e-19	74.7	0	YP_009924385	|nsp3 [Rousettus bat coronavirus HKU9]
RR034B_365_NODE_2220_length_226_cov_1.064327	34	47.222	72	4.58e-19	74.7	0	YP_009944377	|ORF1a polyprotein [Rousettus bat coronavirus HKU9]
RR034B_365_NODE_2220_length_226_cov_1.064327	21	30.435	69	7.00e-08	43.1	0	YP_009944294	|nsp3 [Betacoronavirus England 1]
RR034B_365_NODE_2220_length_226_cov_1.064327	21	30.435	69	7.00e-08	43.1	0	YP_009944283	|nsp3 [Betacoronavirus England 1]
RR034B_365_NODE_2220_length_226_cov_1.064327	19	39.583	48	4.51e-07	40.8	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_365_NODE_2220_length_226_cov_1.064327	19	39.583	48	5.70e-07	40.4	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_365_NODE_2220_length_226_cov_1.064327	23	33.824	68	3.20e-05	35.8	0	YP_009199608	|ORF1ab polyprotein [BtMr-AlphaCoV/SAX2011]
RR034B_365_NODE_2220_length_226_cov_1.064327	20	39.216	51	2.36e-04	33.1	0	YP_009201729	|ORF1ab polyprotein [BtNv-AlphaCoV/SC2013]
RR034B_365_NODE_2220_length_226_cov_1.064327	21	41.176	51	8.06e-04	31.6	0	YP_009380519	|orf1a polyprotein [Coronavirus AcCoV-JC34]
RR034B_365_NODE_3009_length_207_cov_1.197368	14	45.161	31	8.01e-04	31.2	0	YP_009924321	|nsp3 [Human coronavirus OC43]
RR034B_365_NODE_3009_length_207_cov_1.197368	14	45.161	31	8.23e-04	31.2	0	YP_009924317	|ORF1a polyprotein [Human coronavirus OC43]
RR034B_370_NODE_215_length_396_cov_5.260997	31	26.724	116	4.06e-04	34.7	0	YP_009944368	|nsp3 [SARS coronavirus Tor2]
RR034B_370_NODE_215_length_396_cov_5.260997	31	26.724	116	5.40e-04	34.3	0	YP_009944365	|ORF1a polyprotein [SARS coronavirus Tor2]
RR034B_374_NODE_3885_length_283_cov_1.653509	12	63.158	19	8.01e-04	32.3	0	YP_009336483	|orf1ab polyprotein [Lucheng Rn rat coronavirus]
RR034B_374_NODE_4493_length_264_cov_0.870813	23	30.667	75	6.64e-04	32.3	0	YP_009328933	|ORF1ab protein [NL63-related bat coronavirus]
RR034B_374_NODE_4658_length_260_cov_0.887805	17	34.000	50	1.86e-04	33.9	0	YP_009019181	|orf1a polyprotein [Mink coronavirus strain WD1127]
RR034B_374_NODE_4658_length_260_cov_0.887805	17	34.000	50	2.39e-04	33.5	0	YP_009019180	|orf1ab polyprotein [Mink coronavirus strain WD1127]
RR034B_374_NODE_4658_length_260_cov_0.887805	17	34.000	50	4.28e-04	33.1	0	YP_009256196	|ORF1a [Ferret coronavirus]
RR034B_374_NODE_4658_length_260_cov_0.887805	17	34.000	50	5.43e-04	32.7	0	YP_009256195	|ORF1ab [Ferret coronavirus]
RR034B_374_NODE_5700_length_235_cov_1.816667	28	40.000	70	3.04e-09	47.0	0	YP_009944267	|ORF1a polyprotein [Betacoronavirus HKU24]
RR034B_374_NODE_5700_length_235_cov_1.816667	25	35.714	70	3.46e-09	47.0	0	YP_009944256	|nsp3 [Rabbit coronavirus HKU14]
RR034B_374_NODE_5700_length_235_cov_1.816667	25	35.714	70	3.46e-09	47.0	0	YP_009924411	|nsp3 [Rabbit coronavirus HKU14]
RR034B_374_NODE_5700_length_235_cov_1.816667	25	35.714	70	3.49e-09	47.0	0	YP_009944253	|ORF1a polyprotein [Rabbit coronavirus HKU14]
RR034B_374_NODE_5700_length_235_cov_1.816667	25	35.714	70	4.82e-08	43.9	0	YP_009924321	|nsp3 [Human coronavirus OC43]
